content,date
controlled space cooperation medical professionals sometimes sure alcoholic unregulated access literal infinite group people telling going fucking help,2022-04-24 01:56:45+00:00
sure brand crazy kristen shows travel result mixing xanax benzodiazepine,2022-04-24 01:56:44+00:00
hmmmmm wants,2022-04-24 01:56:40+00:00
love family love life love,2022-04-24 01:56:37+00:00
make mind really want acknowledge effects life option live die necessarily physical death deteriorating aspects lives decide ultimately hands,2022-04-24 01:56:27+00:00
keep shitty things feel bad like makes okay need better things wrong drugs shitty things happened career,2022-04-24 01:56:25+00:00
beer high percentage tho,2022-04-24 01:56:20+00:00
well dumb decision talking gestured next door wall access doubt considered grabbing beat would anyways make worse,2022-04-24 01:56:20+00:00
content warning mention glass champagne wanted feel fancy intoxicated luckily hit got home hooooooooo boy,2022-04-24 01:56:09+00:00
whats rubbing,2022-04-24 01:55:55+00:00
mentally stressed,2022-04-24 01:55:44+00:00
jc doesnt curse doesnt drinks milkis milk literally started jaechan baby cutest deserves treated best taken care must spoil agenda everyone got memo,2022-04-24 01:55:37+00:00
atlanta bars great variety na zero proof options know depends someone comfort level places accommodating patrons love tbh glad becoming norm,2022-04-24 01:55:35+00:00
need sound drunk need soda,2022-04-24 01:55:26+00:00
fair know contained,2022-04-24 01:55:06+00:00
based read interviews believe awhile recently mentioned use,2022-04-24 01:55:01+00:00
eh probably play something bit really sipping drinks black barrel honey flaked flavored whiskey regret buying,2022-04-24 01:54:59+00:00
tonight,2022-04-24 01:54:47+00:00
make nauseous,2022-04-24 01:54:20+00:00
far dangerous pot would surprised many southern seniors travel states buy know surprised,2022-04-24 01:54:17+00:00
debate started class curious rest public views officer city history violence abuse etc personal life think public serve right know abt,2022-04-24 01:53:51+00:00
yeah feet hurts want numb pain physical pain feel like helps floor plant uncomfortable intend watch tho also work today means worked days week,2022-04-24 01:53:45+00:00
remember keep ditching fucking gambling ads,2022-04-24 01:53:26+00:00
glass wine months instantly feel shit sip lmfao,2022-04-24 01:53:25+00:00
advanced stages induced dementia,2022-04-24 01:53:25+00:00
like going end hospital poisoning tonight,2022-04-24 01:53:23+00:00
ac enough annoy fireworks going dog trembling bed dont enough,2022-04-24 01:53:22+00:00
least im getting outta,2022-04-24 01:53:14+00:00
intoxication gambling prohibited holy quran surah al bakra verse big flaw gambling great sin allah kabir,2022-04-24 01:52:57+00:00
truth cigarettes styles,2022-04-24 01:52:49+00:00
coffee weed lexapro vape fighting attention stomach,2022-04-24 01:52:46+00:00
way anymore days months sober going strong proud journey,2022-04-24 01:52:40+00:00
drank drop yet even talk crying trying toast skipped huge chunk,2022-04-24 01:52:40+00:00
average low neruoplactity,2022-04-24 01:52:37+00:00
already win tonight pick lmao,2022-04-24 01:52:34+00:00
know grateful word learned guarantees life continued use would without fail deprive everything good life leave lonely miserable pitiful shell human,2022-04-24 01:52:26+00:00
depression mix mixing,2022-04-24 01:52:15+00:00
kosma time case beer spilled looked newcomer something kalpas freaking kevin back worry really,2022-04-24 01:52:10+00:00
playing oasis cigarettes listen,2022-04-24 01:51:49+00:00
mary j blige gets served glass basketball game lmao,2022-04-24 01:51:48+00:00
much problems life decide enter relationship probably serious escaping one treated like free,2022-04-24 01:51:42+00:00
hahah enjoy sights sip leave india us dont need foreign idiots lecturing us,2022-04-24 01:51:39+00:00
bro kind nashville wow,2022-04-24 01:51:30+00:00
things wrong drugs shitty things happened career kid right,2022-04-24 01:51:27+00:00
yes trevor linden inspire others free healthy lifestyles,2022-04-24 01:51:04+00:00
talked enough one biggest plagues humanity,2022-04-24 01:51:01+00:00
things self inflicted regarding strict driving limits result loss licence jail time think,2022-04-24 01:50:59+00:00
want try peanut butter whiskey gummy bear tiktok thing live nc get basic abc stores get state,2022-04-24 01:50:25+00:00
also empty glasses sitting next bet smoking cigar eyes would look weird possibly cigar smoke getting smoke lot look like blunt looks like ass end cigar,2022-04-24 01:50:22+00:00
people take psychedelics scale though one time experience psychedelics change better rest life,2022-04-24 01:50:12+00:00
bad know handle manage father course heavy drinker basically genetic except takes hold people others seems could miss dante,2022-04-24 01:50:01+00:00
get system bruci circa comes back,2022-04-24 01:49:59+00:00
without games,2022-04-24 01:49:58+00:00
got frozen water bottle next bed,2022-04-24 01:49:48+00:00
already taken enough debt purchases strained relations wife loss self respect deteriorating health last straw three months first attempt failed miserably concede defeat bottle,2022-04-24 01:49:21+00:00
think little stupid mom making efforts see instead,2022-04-24 01:49:18+00:00
picked meds dog regular pharmacy called wanting speak could dog gave handout saying take pills,2022-04-24 01:49:03+00:00
got head hurting bad,2022-04-24 01:48:55+00:00
guess low tolerance seeing prefers light one wines served yesterday,2022-04-24 01:48:51+00:00
ok im firm believer wine superior,2022-04-24 01:48:50+00:00
whatever local laws allow irvine ca could instacart doordash get kombucha technically due fermentation process nevada however allowed certain vendors get special delivery license mid,2022-04-24 01:48:46+00:00
guess know right haha,2022-04-24 01:48:45+00:00
friends,2022-04-24 01:48:39+00:00
nursing pain choose headache,2022-04-24 01:48:30+00:00
spaz liquor hole supply friends higher,2022-04-24 01:48:22+00:00
percentage stuff,2022-04-24 01:48:08+00:00
oh sober oookay,2022-04-24 01:48:04+00:00
comments female subordinate violated policy presidential trip took sleeping medication prompted concerns colleagues ability provide proper care,2022-04-24 01:47:30+00:00
smoking pot see lol see cannot make mind making many mistakes afraid,2022-04-24 01:47:19+00:00
need reorient entire relationship long term,2022-04-24 01:47:17+00:00
never trust cocktail room spinning shit straight,2022-04-24 01:47:09+00:00
tobacco industries well already,2022-04-24 01:47:05+00:00
,2022-04-24 01:47:02+00:00
know told buy cigarettes someone else told buying cigarettes son tell buying someone else like,2022-04-24 01:47:00+00:00
chilli sell tho muslim owned restaurant,2022-04-24 01:46:48+00:00
cl dumbest thing ever ch cl see people understand life quit years ago got life back together ch keep thinking life gotten really strange want life free close,2022-04-24 01:46:47+00:00
well said,2022-04-24 01:46:43+00:00
ronny jackson made sexual comments drank took ambien working white house physician pentagon watchdog finds,2022-04-24 01:46:39+00:00
two free bottles nice besties,2022-04-24 01:46:30+00:00
forgot mini fridge basement full,2022-04-24 01:46:15+00:00
cigarettes,2022-04-24 01:46:13+00:00
game time,2022-04-24 01:45:57+00:00
makes total sense almost forgot mini fridge basement full mess,2022-04-24 01:45:36+00:00
process axe throwing pit never done go wrong tunes axes,2022-04-24 01:45:25+00:00
unfortunately time happened mess involved,2022-04-24 01:45:10+00:00
oh completely fueled problem,2022-04-24 01:45:09+00:00
system makes give every queer seeming person area eyes problem,2022-04-24 01:45:08+00:00
really greatest confidence booster ever,2022-04-24 01:44:58+00:00
takes one sip become silly little guy,2022-04-24 01:44:40+00:00
random ass kids came asking buy,2022-04-24 01:44:38+00:00
villagers brace,2022-04-24 01:44:18+00:00
fraud bad,2022-04-24 01:44:13+00:00
caffeine illegal combination,2022-04-24 01:43:33+00:00
got restock whole bar,2022-04-24 01:43:28+00:00
watch alerted heart rate high game need,2022-04-24 01:43:06+00:00
people like us people like option chose worked fine years pills jail time good,2022-04-24 01:42:50+00:00
yes,2022-04-24 01:42:39+00:00
conflicts ryu red hawk even shown morally ambiguous things flirting many women gambling although things obviously toned later,2022-04-24 01:42:34+00:00
hypocrites muslim zina corruption mea number killing people etc things prohibited quran yet call islamic republic n ramadan,2022-04-24 01:42:32+00:00
year blend graciano grenache syrah great wine burger dinner high enough fruit made,2022-04-24 01:42:27+00:00
red meat consume,2022-04-24 01:42:17+00:00
every time one sip like jack jack sorry kill,2022-04-24 01:42:12+00:00
thinking time rome got drunk random italians met streets gave random water bottle kind clubbed til woke see ig post two italian girls,2022-04-24 01:42:06+00:00
food kills buzz,2022-04-24 01:41:53+00:00
sex food sleep,2022-04-24 01:41:40+00:00
theres always room cal limit,2022-04-24 01:41:37+00:00
like want poisoning mfs tl like,2022-04-24 01:41:22+00:00
yankee clipper like downgraded crustycracrab except serve,2022-04-24 01:41:11+00:00
addict addict always listen use shit went sex downers stocks money adding fitness imma good addict think,2022-04-24 01:41:06+00:00
collaborative art kiddo evening beautiful cacophony markers watercolour pens sharpies stickers,2022-04-24 01:41:05+00:00
nasty asf shots,2022-04-24 01:40:42+00:00
ob dare say food,2022-04-24 01:40:32+00:00
keep break soap,2022-04-24 01:40:28+00:00
love hate letter easy,2022-04-24 01:40:24+00:00
karaoke night,2022-04-24 01:40:19+00:00
legally consume gene yet things say sound like leave someone age,2022-04-24 01:40:16+00:00
life important nothing hold onto man drinks throwing life away hold life nothing else hold,2022-04-24 01:40:15+00:00
interaction noticing boring party smiles walks bland party hmm even serving said low groan,2022-04-24 01:40:10+00:00
say one scent gonna experience organ failure imma wrong,2022-04-24 01:40:07+00:00
thing drunk,2022-04-24 01:40:06+00:00
offer mocktails beverages make guests feel included ensure nobody gets left next engagement favourite sans visit inspo,2022-04-24 01:40:01+00:00
,2022-04-24 01:39:58+00:00
hitler smoke indulge fond children animals remained faithful mistress end saint though,2022-04-24 01:39:53+00:00
versed like got bartender friend teaches things gonna studying liquors,2022-04-24 01:39:53+00:00
amazing emergency powers available irish homeless spiralled drugs,2022-04-24 01:39:47+00:00
many dozens studies outline damage psychedelics brain wildly untrue comparing imagine world psychedelics consumed scale pretty picture,2022-04-24 01:39:45+00:00
generally people add often,2022-04-24 01:39:41+00:00
like fun need fun,2022-04-24 01:39:40+00:00
sincere question enthusiasts ensure consumption become issue flip much abstinence weekly would love achieve consistent approach,2022-04-24 01:39:39+00:00
smoking pot mirja dajjaal ahmad see lol,2022-04-24 01:39:21+00:00
intoxication,2022-04-24 01:39:16+00:00
money buy happiness money buy cocaine escorts fast cars parties money buy euphoria money cannot buy happiness,2022-04-24 01:38:54+00:00
heineken gin lemonade another heineken video tiktok think still,2022-04-24 01:38:54+00:00
nope fermentation kills germs different today,2022-04-24 01:38:43+00:00
,2022-04-24 01:38:32+00:00
look dirty fuck like need wiped w pads,2022-04-24 01:38:28+00:00
beer gateway,2022-04-24 01:38:18+00:00
member platoon recovering alcoholic weeks rehab forced stay function mandatory relationship needs end backwards notions mess functions like,2022-04-24 01:38:17+00:00
get poisoning lol,2022-04-24 01:38:09+00:00
need friend tell works humans body,2022-04-24 01:37:49+00:00
funny restaurant serves needs follow shariah law,2022-04-24 01:37:48+00:00
summer sweat,2022-04-24 01:37:42+00:00
question whether allowed serve surely lost license losing franchise,2022-04-24 01:37:40+00:00
anti blusher,2022-04-24 01:37:26+00:00
follow desert thirsty crack smile cut mouth drown,2022-04-24 01:37:22+00:00
went ont club queen last night friend mine filipino band called pryzm plays various songs course queen songs need music dance little bit relieve daily stress,2022-04-24 01:37:14+00:00
one scent mfs organs shutting,2022-04-24 01:36:59+00:00
tw green apple schnapps new bff like green jolly ranchers,2022-04-24 01:36:52+00:00
b handl handlll sigh handling centuries,2022-04-24 01:36:46+00:00
got need,2022-04-24 01:36:32+00:00
sorry spoke sorry gave orders sorry gave free sorry personally got clean empty bottles sorry sorry sorry sorry bad,2022-04-24 01:36:16+00:00
think redundant task trying convince people johnny depp indulged drugs,2022-04-24 01:36:07+00:00
never speak caribbean whole population dying poisoning,2022-04-24 01:36:06+00:00
take picture get clear love longer anesthetized tolerating things like,2022-04-24 01:36:02+00:00
weak learn handle,2022-04-24 01:35:53+00:00
btw card receive bottle kombucha via delivery cant order delivery unless certain stores special license due pandemic certain kombucha cooking wines ice creams candies trigger disclaimer,2022-04-24 01:35:48+00:00
diy embalming day,2022-04-24 01:35:48+00:00
putting wipes cat scratches bites mins ago feeling like got shot,2022-04-24 01:35:15+00:00
might,2022-04-24 01:35:07+00:00
seeing whole new light believe denying anything drug abuse telling people domestic violence happen man,2022-04-24 01:34:48+00:00
yeah lit need might last,2022-04-24 01:34:48+00:00
yes work related know healthy know else,2022-04-24 01:34:42+00:00
looks good vodka stream,2022-04-24 01:34:38+00:00
little bit bud lights,2022-04-24 01:34:23+00:00
sober years hopefully rest life also run liquor store possible get better promise,2022-04-24 01:34:14+00:00
intend lots overtime work caused like friday worked hrs mins live mins away job bought got wasted work today ended buying,2022-04-24 01:34:12+00:00
gonna work paper rest night omfg,2022-04-24 01:34:02+00:00
alex mother carried crack bunch dumpster diving snacks hatred womb hateful know,2022-04-24 01:34:00+00:00
lol touché coz keeps night dunno,2022-04-24 01:33:53+00:00
things learned infusing tea tea tastes amazing stereotypically manly one spices captain morgan one used leather taste bar michigan infusing tea coffee works dunno either,2022-04-24 01:33:51+00:00
va unveils new plan house homeless veterans falls flat advocacy groups bet money would better spent large mental health care facility long term drug treatment,2022-04-24 01:33:50+00:00
organize art show drinks offer million different kinds alternative sparkling water alternative knocking one art pieces,2022-04-24 01:33:39+00:00
bff tell anyone,2022-04-24 01:33:20+00:00
slumber ive felt drug addiction never disease diseases fucking weird mental health disease mental health whats weird like drugs theyve never really bad,2022-04-24 01:33:17+00:00
people addicted drugs addicted escaping reality joker,2022-04-24 01:33:14+00:00
tw gonna get drunk watch batman tonight thinks,2022-04-24 01:33:06+00:00
group dump rn great,2022-04-24 01:33:04+00:00
god must ready yet french oceana trash weeks,2022-04-24 01:32:57+00:00
kept away,2022-04-24 01:32:55+00:00
assumed would weaker since water evaporates slower hey scientist,2022-04-24 01:32:46+00:00
people make fun people smoke weed missing link ape man,2022-04-24 01:32:35+00:00
hair dye kinda night,2022-04-24 01:32:32+00:00
wild children allowed breweries like place solely intended consumption allows children makes logical sense,2022-04-24 01:32:28+00:00
people throw beer sporting even must rich drinks cheap,2022-04-24 01:32:28+00:00
taste like piss imagine hand sanitizer tastes like,2022-04-24 01:32:27+00:00
intoxication causes destruction one drinks suffers consecutive births dog,2022-04-24 01:32:11+00:00
left meth crack right weed variety,2022-04-24 01:32:07+00:00
posted tweet deleted already tysm tho,2022-04-24 01:31:52+00:00
really watching wanted go one month eating clean almost weeks,2022-04-24 01:31:46+00:00
try suppress dui brings guy bad guy everybody would say,2022-04-24 01:31:40+00:00
ever happened good ol fashioned way god intended,2022-04-24 01:31:40+00:00
banned,2022-04-24 01:31:30+00:00
lmao bought fake sol fudders half asleep one night may may involved lol,2022-04-24 01:31:30+00:00
lmao read times understand wtf talking blame haze around brain currently,2022-04-24 01:31:28+00:00
update wanted,2022-04-24 01:31:14+00:00
historian please tell took spend time trying cover taste actively makes feel awful bother,2022-04-24 01:31:11+00:00
something makes want text wya,2022-04-24 01:31:02+00:00
entire complex supposedly,2022-04-24 01:31:02+00:00
two inside house one food one ice lol,2022-04-24 01:30:56+00:00
good choice unmatch thats honest opinion yes im honest,2022-04-24 01:30:45+00:00
one thing,2022-04-24 01:30:24+00:00
day get rid rosa buy want,2022-04-24 01:30:10+00:00
always consequences choices licence drive legally want wear seatbelt fined however want wear mask consequence yu may make someone else sick,2022-04-24 01:29:57+00:00
need good time want start keeping telling something like faith,2022-04-24 01:29:55+00:00
put beer consume less best,2022-04-24 01:29:54+00:00
thank sharing w us weak addicted addiction true medical condition photo significant addiction advice become lifelong sober help,2022-04-24 01:29:50+00:00
sovi cares hand sanitizer aloe vera paraben free soothing refreshing spray fresh scent ethyl kills germs,2022-04-24 01:29:48+00:00
cracked coping mechanism also depressant enjoy refreshing feeling fruit juice without,2022-04-24 01:29:46+00:00
powerful tool gather intelligence drunk people talkative form alliances drunk people open befriended easily make sure stay relatively sober big meal olive oil,2022-04-24 01:29:45+00:00
mean anyone party gets lit think much experience life partying,2022-04-24 01:29:43+00:00
try look comments follow case stress dismissive people victim justify behavior would around course slip go fuelled rages like,2022-04-24 01:29:37+00:00
gets airport security flight gets text flight delayed promptly finds food,2022-04-24 01:29:30+00:00
talking yea tastes similar roke cum,2022-04-24 01:29:15+00:00
use history increases likelihood suicide behavior schizophrenia,2022-04-24 01:28:54+00:00
although pantha missed original target released claws gouge sizeable chunk kate flask spilling former hero trust death scent way thick soul worry repercussion could cause hell probably,2022-04-24 01:28:53+00:00
funniest thing seen pics thots drugs great doubled gas prices cringe,2022-04-24 01:28:49+00:00
frank throwing away wine abuse,2022-04-24 01:28:38+00:00
