content,date
fuckwit nurses going staff room really treating related illnesses injuries mental health issues related yep nurses going stay hospitals leave premises smelling drive home yep seems legit,2022-04-13 18:11:42+00:00
bs law grounds american public schools,2022-04-13 18:11:28+00:00
see literally know works,2022-04-13 18:11:21+00:00
enters brain stem cannabis od cannabis,2022-04-13 18:11:20+00:00
dependence better choice would problematic use zhou et al nat neuroscience,2022-04-13 18:11:13+00:00
coffee hours,2022-04-13 18:11:07+00:00
induced dementia need know,2022-04-13 18:11:00+00:00
ridiculous muslims act certain sins worse others people sex draw line gay double standards,2022-04-13 18:10:57+00:00
whereas useless government lickspittles provided courtesy taxpayer snouts firmly stuck trough bollinger expense animal farm meant dystopian novel fucking tory guide book,2022-04-13 18:10:51+00:00
rt heard lawyers zero drug use,2022-04-13 18:10:39+00:00
know selena coke,2022-04-13 18:10:37+00:00
similiar considered bad hindus muslims christians jesus ko yeh parshad ke roop chadate h wrong provides heat body necessary region,2022-04-13 18:10:35+00:00
schools policy taking drugs work reduce work performance affect safeguarding ability disciplinary offence schools influence fabricant one outrageous stupid supporters,2022-04-13 18:10:27+00:00
believe people selfish devoid compassion still fund industry literally turning life sustaining nourishment cancer causing community family destroying poison people starve stupid pathetic,2022-04-13 18:10:27+00:00
grew world drugs republicans thinks paris france casino vegas buddy,2022-04-13 18:10:25+00:00
ive never,2022-04-13 18:10:25+00:00
heard lawyers zero drug use,2022-04-13 18:10:20+00:00
used time general meant activities kids free,2022-04-13 18:10:19+00:00
yes pre covid times thinking job bar working advertising allowed work,2022-04-13 18:10:16+00:00
good kush got bitches call,2022-04-13 18:09:50+00:00
rockstar days without alone,2022-04-13 18:09:40+00:00
hand responsible kids safe home hurting anyone etc simply enjoyable healthier alternative,2022-04-13 18:09:16+00:00
live farmers give cows pigs leftover spoiled squashes winter storage big old pile field stinking bunch happy animals lazing sleeping shade nearby,2022-04-13 18:09:03+00:00
sacked drank work never work worked nhs years,2022-04-13 18:09:02+00:00
moderate amounts psychoprotective judging n study,2022-04-13 18:09:01+00:00
wait staff rooms one tell,2022-04-13 18:08:59+00:00
ever since experienced sa w involved cautious around niggas really pressure taking shots like gon look really cuz wanna fuck starting think use ouid,2022-04-13 18:08:57+00:00
try fruit punch truly seltzers like everyone elses berry box red margarita box actually tastes like juice super sweet though like tried cover taste sugar,2022-04-13 18:08:56+00:00
yeah sake soju generally taste like watered vodka like taste like cheap liquor even cheap sake taste bad face makes trying makes think drinks super sweet drinks lol expecting beer,2022-04-13 18:08:56+00:00
stuntin know chillin caesar thousands spend low,2022-04-13 18:08:52+00:00
yes strong policy,2022-04-13 18:08:47+00:00
without inclusive else supposed feel like getting good deal whilst watered non branded day,2022-04-13 18:08:46+00:00
much time unease abuse addiction sneak people help make sure becoming problem schedule virtual appointment visit call,2022-04-13 18:08:46+00:00
di advice tsa botshelo di fedile kaes last one stock liquorama tops saturday cos biri ya sunday soccer ya tura done year,2022-04-13 18:08:39+00:00
gift simple designer wrist watch legit fruit juice,2022-04-13 18:08:39+00:00
allowed nhs workplace apologise,2022-04-13 18:08:35+00:00
thing owe body easter period holy communion swimming lil drop chilled yogurt fat chicken lap deep sleep anything sue,2022-04-13 18:08:26+00:00
occasional reminder vast majority workplaces banned apply houses parliament subsidise tax money thought going nhs thanks reminder,2022-04-13 18:08:19+00:00
tomorrow schedule period everyone canadian student tobacco drug survey period easter assembly hang online ms abbott participate fun period exist one hour early dismissal tomorrow,2022-04-13 18:08:14+00:00
herb man escape broken families caused traffic fatalities destroyed young people yet allowed pennsylvania senate testimony legalizing marijuana danger youth via,2022-04-13 18:08:10+00:00
imagine adding public health messages consuming pregnant recommended clear remains personal decision,2022-04-13 18:08:06+00:00
sometimes feel like drunken boxing style djing like get right level turnt usually magic potion lsd weed tap flow state performing really hits next level imo,2022-04-13 18:08:04+00:00
agree bigger gateway drugs weed small percentage still percentage weed brother straight junkie talking shrooms acid talking tooth rooting body decaying hard shit,2022-04-13 18:08:02+00:00
provide drug addiction intervention serve states across country goal help family first changing way look addiction learn story help,2022-04-13 18:07:55+00:00
hunger world believe people selfish devoid compassion still fund industry literally turning life sustaining nourishment poison people starve disgusting abhorrent,2022-04-13 18:07:53+00:00
nursing would faced disciplinary action nhs premises even clinic closed covid rules meant could use staff room except get coffee parties,2022-04-13 18:07:53+00:00
also need stop selling planes airports,2022-04-13 18:07:45+00:00
wrongheaded take steeped political bias character assassinations humans dying elective abortions child abuse drug abuse gender ideologies fueling mass confusion despair divisive cultural theories suicides,2022-04-13 18:07:43+00:00
abeg one na juice jawe say dey disguise head,2022-04-13 18:07:34+00:00
bad spot life one people instead shamed embraced open arms shown way use substances responsibly believe one found problematic quite,2022-04-13 18:07:30+00:00
isopropyl remove nail polish,2022-04-13 18:07:24+00:00
guessing involved,2022-04-13 18:07:19+00:00
swamp donkeys real yo report men charged smelled yelled racial slurs victims along magnolia avenue,2022-04-13 18:07:15+00:00
yeah ppl literally explaining like like like okay dude let mention women get scared around men could overpower impairs judgement anything,2022-04-13 18:07:15+00:00
book control allen carr really helped,2022-04-13 18:07:15+00:00
second summer comes im gonna overplay shit free im saying,2022-04-13 18:07:11+00:00
officially done w hard lol,2022-04-13 18:07:07+00:00
supposed cutting month whyyyy nice weather make want go drinks lol,2022-04-13 18:07:06+00:00
gave soda feeling less bloated time maybe times week also drank days,2022-04-13 18:07:00+00:00
self harm hey also valid move,2022-04-13 18:06:56+00:00
additionally original post regarding whether marijuana better absolutely cannabis medicinal uses many studies back exercise works great people,2022-04-13 18:06:55+00:00
beautiful still single brother must love,2022-04-13 18:06:54+00:00
lol,2022-04-13 18:06:50+00:00
whole pandemic along colleagues worked nurseries schools looking keyworkers children never ever whole time think staffroom good idea shift finished went home showered put,2022-04-13 18:06:39+00:00
yes lie drinks women know removes inhibitors make try things wldnt believe done role play several times,2022-04-13 18:06:39+00:00
lastly despite r pe fraud recognized ny legislation currently process changing regardless someone incapacitated due drugs cannot consent r pe degree time statute limitations,2022-04-13 18:06:39+00:00
work place sackable offence surely,2022-04-13 18:06:26+00:00
sex really brings immaturity women called mature faster men shit made stupid shit anyways lol,2022-04-13 18:06:25+00:00
attorneys amber heard zeroed johnny drug use wednesday amid allegations falsely portrayed domestic abuser,2022-04-13 18:06:24+00:00
handle well,2022-04-13 18:06:23+00:00
bitch gets drunk realize sex cousin let film expects everyone feel bad girl history drug abuse expect nothing bad come,2022-04-13 18:06:03+00:00
nun consuming,2022-04-13 18:06:01+00:00
yeah speculate benefit social status make abuse less visible outside world among,2022-04-13 18:05:56+00:00
bloody hell jacqueline complaining job nothing suggest nurses angry fool insinuates work sackable offense consume work sorely mistaken,2022-04-13 18:05:43+00:00
must heavily regulate toxic carcinogen harmful human health take action address damage deaths diseases massive harm deadly drug people,2022-04-13 18:05:38+00:00
ahhhh yeah intoxicants like def makes worse cuz intoxicant leaves thru ur pores differing amounts per substance poor hygiene def see getting bit smelly sorry deal hope taking care urself,2022-04-13 18:05:37+00:00
grateful fabricant forcing address consumption disposing empties classroom end day getting tricky like mps moving cocaine easier hide chalk dust,2022-04-13 18:05:35+00:00
christ alive war literally last person want helm someone half brain would far preferable e someone find room others cake music tinsel realises party,2022-04-13 18:05:35+00:00
guilty despite teetotaler spoils health lack sleep food random times unnecessary anxiety someone inefficiencies,2022-04-13 18:05:34+00:00
bad withdrawal smoking pot nothing easy able kick pot wanna bad,2022-04-13 18:05:23+00:00
wine ine like,2022-04-13 18:05:16+00:00
know abuse alcoholism use disorder aud kill million people year accounting global deaths feel may problem talk general practitioner team help,2022-04-13 18:05:01+00:00
additional drug treatment funding allocations,2022-04-13 18:04:47+00:00
allowed work obeyed rules people know died alone funerals wanted everyone stuck rules,2022-04-13 18:04:42+00:00
see nothing wrong treating weed person would opinion orthodox church making fall line church,2022-04-13 18:04:40+00:00
also nhs cake socialising colleagues,2022-04-13 18:04:40+00:00
top story sicily became ground zero innovative organic wines professor see,2022-04-13 18:04:39+00:00
top story sicily became ground zero innovative organic wines professor see,2022-04-13 18:04:37+00:00
venti helping search clues warehouse evaluating collection really babysitting everyone,2022-04-13 18:04:33+00:00
saying years especially drank illegal,2022-04-13 18:04:23+00:00
porn addiction take seriously hard drugs let talk thread,2022-04-13 18:04:23+00:00
ink art ornament stained glass bevel suncatcher,2022-04-13 18:04:23+00:00
get groceries tobacco products delivered day,2022-04-13 18:04:15+00:00
allowed site staff room closed bubbles,2022-04-13 18:04:07+00:00
one part care chamas insistence hoping grew fascination looks sad,2022-04-13 18:04:01+00:00
beer least one thing better,2022-04-13 18:04:00+00:00
agendas typically bad health actually scientific reports say agenda worse effects cigarettes meth combined,2022-04-13 18:03:56+00:00
small engines lawn mowers chain saws weed wackers etc run well gasahol going temporarily increase ethanol content gas pls sure gas readily available,2022-04-13 18:03:43+00:00
think everyone live standards abuse,2022-04-13 18:03:42+00:00
gloucestershire man given day ban assaulting woman christmas day,2022-04-13 18:03:36+00:00
thank everyone replied pointing premises sackable throughout public sector sadly numbskull move next lie whilst fawning feet biggest liar lot,2022-04-13 18:03:35+00:00
get around rosebank tops closed minutes ago,2022-04-13 18:03:27+00:00
message brought silicone tape leaves nasty acetone resistant residue everything,2022-04-13 18:03:27+00:00
people would say exactly said hard liquor like enjoy prefer peeps weed like weed much feel terrible next day much resilient weed,2022-04-13 18:03:25+00:00
reducing brain fog starter pack hrs quality sleep move throughout day stimulants short walks outside meals take gut microbiome test eat accordance reduce chronic stress epa dha fish oil,2022-04-13 18:03:21+00:00
let rephrase said word need slave necessarily addiction guess true said every single thing anything need definition partial control us physically addictive like,2022-04-13 18:03:17+00:00
got taste,2022-04-13 18:03:11+00:00
national awareness month proven weaken immune system choose wisely think put body well much,2022-04-13 18:03:10+00:00
nope certainly nurse premises would instant dismissal gave completely qualified,2022-04-13 18:03:07+00:00
oh shit someone else,2022-04-13 18:03:03+00:00
ridiculous comments hospitals worked allowed colleagues gave pandemic deserve better nonsense shame,2022-04-13 18:02:54+00:00
def useta go extreme lengths ran em sink water used blew hot ass breath em rubbed em sweat pants everything tryna get em work lol,2022-04-13 18:02:53+00:00
waste fine,2022-04-13 18:02:52+00:00
really weird pushing adults hang children also give kurt porn,2022-04-13 18:02:49+00:00
genuinely staff room wherever work never mind school hospital,2022-04-13 18:02:41+00:00
think home made bread good place start thing,2022-04-13 18:02:39+00:00
nigga ill fitting suit thinks knows endless research effects actual court cases agree clearly reason twitter rn bc caught,2022-04-13 18:02:31+00:00
ireland lots globalist company jobs everyone watch football stadiums home,2022-04-13 18:02:25+00:00
way legally buy knowing damn well sneaking time,2022-04-13 18:02:25+00:00
replace ketamine drugs uk culture notably leave uk realise bad,2022-04-13 18:02:22+00:00
take away sports video games saying niggas meeting serious discussions cry together shit,2022-04-13 18:02:21+00:00
staff school headteacher congregate staff room thank public service vile character anywhere near influencing people let alone making laws parliament,2022-04-13 18:02:19+00:00
unusual teachers congregate school think twice happened year career fact politicians solicitors accountants probably professional positions normal working,2022-04-13 18:02:14+00:00
april awareness month excessive use third leading cause preventable death united states dangerous behavior responsible deaths annually wide range health social problems,2022-04-13 18:02:08+00:00
people dependent drugs rate higher general population early intervention leads higher likelihood attaining full recovery read,2022-04-13 18:02:04+00:00
heard lawyers zero drug use,2022-04-13 18:02:02+00:00
weed gateway drug hallucinogens also gateway drug harder shit cocaine amphetamines,2022-04-13 18:02:01+00:00
wants disrupt rehab system u platform help individuals struggling million americans using model save lives deaths,2022-04-13 18:01:48+00:00
awareness month pandemic worsens dangerous audio,2022-04-13 18:01:44+00:00
focus scotland want hear people recovery think marketing views could shape scottish policy please fill anonymous survey approx minutes survey closes april,2022-04-13 18:01:42+00:00
damn okay tincture might work money vodka atm oil got high grade olive oil bur legit right,2022-04-13 18:01:32+00:00
big guns coming wednesday afters would like picture scene,2022-04-13 18:01:28+00:00
suggesting per day men total misappropriation literature dropped recommendation drinks cardio neuroprotective effects absolutely evidence behind fact know ethanol metabolism cytotoxic,2022-04-13 18:01:26+00:00
april awareness month one common forms substance abuse western world click info resources,2022-04-13 18:01:16+00:00
original claim accused partying work preposterous claim permitted hospital premises b almost knackered party,2022-04-13 18:01:03+00:00
stopping club pint u sorry club site therefore funny,2022-04-13 18:01:02+00:00
bro background looks like never seen,2022-04-13 18:00:56+00:00
faculty staff adult dependents thinking cutting back quitting altogether get confidential brief counseling health education management program,2022-04-13 18:00:54+00:00
struggled many years drugs long time bartender got sober months ago best advice give try white knuckle go alone alone go aa meeting say new people help,2022-04-13 18:00:47+00:00
yet think answer drunk driving limit access limiting spread pandemic wearing mask hell,2022-04-13 18:00:47+00:00
nearly breast cancer deaths among women u linked consumption,2022-04-13 18:00:46+00:00
convinced know works atp,2022-04-13 18:00:35+00:00
requesting clarification holding people accountable always okay matter person expecting internet comedian hit style lot fun todays episode drugs n laughing matter psa end skit,2022-04-13 18:00:27+00:00
damn nobody making drinks today hot,2022-04-13 18:00:26+00:00
sups easy many dandelion root like fill inch higghhh proof let sit month put barrier metal lid jar like parchment paper cloth,2022-04-13 18:00:24+00:00
sure think related anything said denying causes deaths weed definitely safer personally weird point try dispute,2022-04-13 18:00:21+00:00
go restaurant get water sweet tea next option,2022-04-13 18:00:21+00:00
still think nurses teachers work,2022-04-13 18:00:13+00:00
unmotivated dumbest shit ever heard cannabis helps pain therefore motovates opiates never cannabis literally saved life people need wake,2022-04-13 18:00:12+00:00
makes consume less weed without ask right reason enough,2022-04-13 18:00:11+00:00
great answer name made sugar honey,2022-04-13 18:00:08+00:00
heard lawyers zero drug use sacramento bee christie dembrowski older sister johnny depp testifies fairfax county circui add highlights,2022-04-13 18:00:04+00:00
hosting series events tell family member story living problematic drug use date lomond centre glenrothes april,2022-04-13 18:00:01+00:00
one nutrients get lefi fish niacin vitamin useful effective metabolism glucose fats improves cholesterol levels lowers cardiovascular risks keeps healthy feeling great lefi fish feel great,2022-04-13 18:00:01+00:00
fasd common inuit indigenous communities exists wherever often misdiagnosed adhd autism spectrum disorder learn today,2022-04-13 17:59:58+00:00
add read tweets nurses work raised head think point still stands health professionals increasingly professionalised boozy downing street think norm everyone,2022-04-13 17:59:58+00:00
whistleblowers contacting yeah right single health care professional uk would even consider form work,2022-04-13 17:59:54+00:00
seems line work trying avoid going tough good luck maybe change line work,2022-04-13 17:59:51+00:00
came home alone made cev partner move keep safe spent days shopping cev mum dare home case started crying stop,2022-04-13 17:59:48+00:00
get drunk get drunk much blood,2022-04-13 17:59:45+00:00
afraid without lovely roast dinner chicken vindaloo fat steak last years cut massively back intake see much stretch something imagine thinking years ago,2022-04-13 17:59:40+00:00
also rejected ajob tororo golf club manager people eat pork take job juicy though refused work islamic status,2022-04-13 17:59:40+00:00
imagine clumsily trying make reverse point maybe restricted,2022-04-13 17:59:33+00:00
really addict pandemic made realize problem guardian courtesy fitness help central location health fitness information downloads click,2022-04-13 17:59:33+00:00
people joke alcoholics really addictions go weekends get plastered,2022-04-13 17:59:29+00:00
scholes everything possible remove unsafe drivers roads six last week either charged received court dates either driving excess drugs streets wigan pcs mccoombes lamb,2022-04-13 17:59:12+00:00
teachers know even cuppa together let alone,2022-04-13 17:59:05+00:00
also although arnica help degree combat blood thinning effect amber far bruised given much drinks claims taking aspirin advil pain,2022-04-13 17:59:01+00:00
google real politician like spoof ridiculous things saying nurse years never staff room ever complete idiot,2022-04-13 17:59:00+00:00
imagine nurses go staff room end shift want shower bed feet hours,2022-04-13 17:58:59+00:00
kids young old experiment drugs drug abuse lead disease serious mental health consequences yet teenagers even adults get wasted like care join us tomorrow chat issues,2022-04-13 17:58:58+00:00
cocaine vs,2022-04-13 17:58:51+00:00
heard lawyers zero depp drug use,2022-04-13 17:58:46+00:00
intoxicant ruins precious human life intoxication good faith done moderation populates life decide,2022-04-13 17:58:36+00:00
committee hearing delaware retail cannabis regulated like livestream,2022-04-13 17:58:33+00:00
people problematically abuse anything abused moderation key get mr conrad miller claims weed smoking abuse claim stay topic,2022-04-13 17:58:24+00:00
sorry killer many levels,2022-04-13 17:58:21+00:00
side effects bet consume regularly,2022-04-13 17:58:14+00:00
positive side federal government repealed excise tax beer yes read right sin tax beer removing sin tax vapes,2022-04-13 17:58:14+00:00
weekend needs bit vibes point feel tired inside isimo sibi sibi,2022-04-13 17:58:10+00:00
hate mxn always blame crimes planned sober,2022-04-13 17:58:03+00:00
never heard term liquid courage love xd,2022-04-13 17:57:43+00:00
must end drug war treat drugs like issue contaminated supply lead end prohibition serious person wants enact new laws around difference,2022-04-13 17:57:38+00:00
contractor mr chancelor know want modify chair eject object exact size shape lightsaber sheev uhhhh drugs yeah drugs,2022-04-13 17:57:25+00:00
volunteered worked number public schools ever see hear served available without pot luck lunches,2022-04-13 17:57:24+00:00
teaching years drunk school premises school taught,2022-04-13 17:57:20+00:00
touch reality allowed school nhs premises kick tories represent real working people,2022-04-13 17:57:16+00:00
quit smoking years ago dumbest habit ever never much drinker x year every time indulge laugh like hates fucks stomach sleep hung days drinks,2022-04-13 17:57:14+00:00
changing religion offer make lot money,2022-04-13 17:57:08+00:00
arnica cream pills work bruises swelling help much help thins blood makes bruising worse used arnica lipo fillers speak experience also,2022-04-13 17:57:02+00:00
going call nickname call nick name booze poison liquor etc etc tons nicknames,2022-04-13 17:57:00+00:00
also never known anyone smoked joints want beat crap someone reason know many drunk people stepfather used cannabis instead suspect upbringing quite violent,2022-04-13 17:56:55+00:00
believe word half age feminist fit strong high claims cud easily overpower lay let yeah ok heard claims johnny depp assaulted bottle,2022-04-13 17:56:50+00:00
oop make go outta business,2022-04-13 17:56:49+00:00
still delicious cuz strawberry lime mint club soda im also huge fan,2022-04-13 17:56:46+00:00
,2022-04-13 17:56:36+00:00
drinks exclusively mean tea coffee juice,2022-04-13 17:56:21+00:00
drugs,2022-04-13 17:56:13+00:00
like avoid likes avoid way,2022-04-13 17:56:07+00:00
alcoholic since february shandy yup tings rough oui take get,2022-04-13 17:56:04+00:00
think situation would dont know,2022-04-13 17:56:04+00:00
forcing equal accountability shit law side reason bars required cut much poisoning happens certain point know drunk,2022-04-13 17:55:54+00:00
people really need understand abv limitations consumption even holding liquor damn much point black even get point,2022-04-13 17:55:51+00:00
getting second booster today gotten covid yet still wearing mask indoors public places wipes car added rubbing clean hands using shopping carts cc machines door handles wipe cc keys,2022-04-13 17:55:46+00:00
brilliant hear chatting john george nika infi need thank weed feel issue cars weed good combo whisky glenfiddich means valley deer love occasional champagne,2022-04-13 17:55:40+00:00
bitch shit fun make sure pay included,2022-04-13 17:55:28+00:00
also want avoid firearms time period,2022-04-13 17:55:28+00:00
tobacco firearms,2022-04-13 17:55:28+00:00
tbf icu nurse work anyway,2022-04-13 17:55:23+00:00
fact actually subsidise unfathomable,2022-04-13 17:55:15+00:00
difference make party never offence party attend one also set laws led example,2022-04-13 17:55:13+00:00
hey bombs really good gotta ashamed merel shrugged korean roots obvious yer cute,2022-04-13 17:55:12+00:00
exactly assimilate mean know number muslims work one eat pork attend mosques observe ramadan law abiding citizens mean assimilating,2022-04-13 17:55:08+00:00
facts know april awareness month key facts may know,2022-04-13 17:55:01+00:00
suppose working,2022-04-13 17:55:00+00:00
declare mezcal perfect world human consumption,2022-04-13 17:54:46+00:00
alert officer patrolling stops speeding motor vehicle harley road locates open along facing charges please es,2022-04-13 17:54:41+00:00
ally come family rife substance use never problem drugs lived experience matter,2022-04-13 17:54:32+00:00
see anyone bothered bring even enthusiastic drinker get bottle wine minutes,2022-04-13 17:54:30+00:00
application process thorough jobsworths working getting refused even id makes fucking sense,2022-04-13 17:54:26+00:00
bounced college bar years depiction male behavior regarding women accurate,2022-04-13 17:54:24+00:00
kind school allows staff room,2022-04-13 17:54:21+00:00
yea pretty much done,2022-04-13 17:54:04+00:00
know time came dead give away niggas hate get told,2022-04-13 17:53:59+00:00
case stupid ability make sound decisions decreases fact get someone drunk continue make know drunk fraternities sued shut,2022-04-13 17:53:59+00:00
intoxicant ruins precious human life intoxication good faith done moderation populates life decide,2022-04-13 17:53:53+00:00
bro food ratio last night,2022-04-13 17:53:51+00:00
sean penn shd sticknto best drugs n overrated acting like everythimg marketed american slimeballs human excrement gift wrapped glitter n ill gotten wealth fattened corporate america,2022-04-13 17:53:51+00:00
tobacco firearms,2022-04-13 17:53:35+00:00
dream immaturity baffling grown man legally nobody world deserves army mentally ill year olds less,2022-04-13 17:53:30+00:00
since anymore ask go mean milkshakes,2022-04-13 17:53:28+00:00
someone please take away mother nature drunk yesterday severe thunderstorm warnings around tornadoes north sleeting,2022-04-13 17:53:22+00:00
,2022-04-13 17:53:17+00:00
u ask get u doesnt,2022-04-13 17:53:17+00:00
well yeah used smoke pot smooth jagged hangover edges weekend weekday mornings days maybe every months like point skip step get high,2022-04-13 17:53:16+00:00
got family packs tix sat opener racing starts berlin icebreaker rt running tickets winner drawn random x coolers allowed glass tix,2022-04-13 17:53:12+00:00
sadly feel friday afternoon without freely supplied suitcase staff room,2022-04-13 17:53:05+00:00
sinai chicago center addiction treatment recovery team help individuals facing broad range conditions including opioid benzodiazepine prescription drugs,2022-04-13 17:53:01+00:00
also mentally physically fit drive driving influence drugs following speed limit time malaysian sleeping sudden group underaged boys cycling highway adding,2022-04-13 17:52:56+00:00
crazy think pay sports courses gym fitness centers every single event attend much want included,2022-04-13 17:52:55+00:00
walk around city see improvements thanks snp investment new housing new industries homeless streets safer thanks drug misuse plummeting,2022-04-13 17:52:36+00:00
stayed way late last night got little drunk stayed later even make sense depressant far aware wtf lol,2022-04-13 17:52:28+00:00
,2022-04-13 17:52:22+00:00
much blood p,2022-04-13 17:52:18+00:00
weather calls,2022-04-13 17:52:17+00:00
realise much harder america authorities believe black people behave bare words,2022-04-13 17:52:14+00:00
someone always cuts hands somehow random ways minimize damage immediately clean wound patch cleaning would consist washing wound treating isopropyl,2022-04-13 17:51:59+00:00
legal experience years marijuana far away safer dangerous deadly,2022-04-13 17:51:55+00:00
vast majority people useful information remove unit indicators,2022-04-13 17:51:54+00:00
