content,date
fully support recovery day whether bc recovery important mental health etc,2022-04-21 20:54:56+00:00
unlike,2022-04-21 20:54:53+00:00
correct drugs mixed create dangerous environment nice person front others mean different behind closed doors substances,2022-04-21 20:54:32+00:00
april awareness month good time reflect patterns role plays lives,2022-04-21 20:54:29+00:00
hope still coke,2022-04-21 20:54:29+00:00
made point difference smoking weed bring best people worst smoking weed makes people want take nap course goes without saying never smoke drive drive,2022-04-21 20:54:23+00:00
less drugs,2022-04-21 20:54:23+00:00
buy guns ok,2022-04-21 20:54:19+00:00
consume tell loved ones much u love dalampasigan mv,2022-04-21 20:54:18+00:00
limiting toxins household products pesticides food etc exposed things glutathione body needs consuming adequate amounts antioxidants decrease oxidative stress also limits need glutathione,2022-04-21 20:54:06+00:00
hahaha bro golf lit golf expertise,2022-04-21 20:54:05+00:00
atleast,2022-04-21 20:53:54+00:00
might need drugs already heaven imagine always feel super duper amazing,2022-04-21 20:53:53+00:00
trauma failed attempts yet enough satisfy addicted senses,2022-04-21 20:53:26+00:00
good slurring words maybe confabulations vivid memories something believed happened never braincells dying due intake,2022-04-21 20:53:22+00:00
dey play like say,2022-04-21 20:53:19+00:00
real people hording gold dubloons like anyone going want deal grid scenario great trade good imo easy make useful cleaning people always want trade suck making,2022-04-21 20:53:14+00:00
things apply equally,2022-04-21 20:53:13+00:00
like,2022-04-21 20:53:12+00:00
realize either ending poisoning coma dead right,2022-04-21 20:53:01+00:00
cannabis consumption without risks people engage variety behaviors pose risk health regular basis driving car,2022-04-21 20:53:01+00:00
tobacco kills hundred thousand americans every year gateway drugs,2022-04-21 20:52:56+00:00
smoke pub weed hug girls smokeup girls caught drunk drive girl besties proposed boy proposal girl sex breakup cried whole night dancing road rejected job interview quote urs,2022-04-21 20:52:48+00:00
really wanna quit kodwa ilife ayumi,2022-04-21 20:52:43+00:00
loved seeing one faves dramatic role,2022-04-21 20:52:34+00:00
jen g absolutely saved life abuse picking practically street drunken stupor taking rehab girl happen support father children,2022-04-21 20:52:25+00:00
bet afford bergen expensive place ever visited,2022-04-21 20:52:15+00:00
nobody gonna talk looking like kind drug system,2022-04-21 20:52:14+00:00
weddings expensive mobile bar included,2022-04-21 20:52:06+00:00
mayazi sex peace already available,2022-04-21 20:52:05+00:00
one without dense traditional flavor ipa,2022-04-21 20:52:00+00:00
heree,2022-04-21 20:51:44+00:00
feel ag one hell drug,2022-04-21 20:51:40+00:00
shocking used drugs texted mean things assaulted pair cabinets touch something claim point,2022-04-21 20:51:29+00:00
though new plan lessen amount cigarettes used citizens,2022-04-21 20:51:28+00:00
imagine wanting man stop drugs drugs every single day wtf,2022-04-21 20:51:28+00:00
prove abuse kind prove drug use either records someone vomiting keeps recording years surely jury must think weird behaviour best,2022-04-21 20:51:18+00:00
whew remembered hs either ass time walked around campus blueberry took sharpie scribble things containing principal walked said know arizona tea flavor,2022-04-21 20:51:13+00:00
yeah seems angle attack abuse,2022-04-21 20:51:05+00:00
company work cake biscuits hours meetings work together day,2022-04-21 20:51:05+00:00
problem easy everywhere know could feel presence ominous daunting way preventing higher self,2022-04-21 20:51:02+00:00
need enjoy sad generation,2022-04-21 20:50:58+00:00
sure stand one yet seen data know let people brains developed sure like idea dosing chemicals meant alter hormones,2022-04-21 20:50:52+00:00
boris johnson influence ties big best interests,2022-04-21 20:50:46+00:00
summer better health first goals summer kill stomach months weed special days read write keep brain moving finally finish learning mix manifesting rn,2022-04-21 20:50:45+00:00
harder get weed younger food thought,2022-04-21 20:50:43+00:00
cigarettes drugs way caffeine drug job care gonna test,2022-04-21 20:50:43+00:00
dorries somebody put something last night johnscum dorries,2022-04-21 20:50:41+00:00
quite similar depending much personality,2022-04-21 20:50:38+00:00
anybody side childish say saying think drug user admit videos right love jack sparrow final film looks high kite x,2022-04-21 20:50:38+00:00
expect descendants british criminals understand nothing european american frats sororities consumption partying service mankind brotherhood,2022-04-21 20:50:19+00:00
truly understand bizarre rivalry folks creating social media weed shoutout us need post hot though tbh mostly lukewarm takes dissing folks enjoy,2022-04-21 20:50:12+00:00
servin cracker barrel yall usa usa usa,2022-04-21 20:50:07+00:00
bar serve continuous hours,2022-04-21 20:50:00+00:00
line sisters celebrated deltaversary today told waitress wanted pretty drinks fruit umbrellas cherry top said making us glorified slurpee,2022-04-21 20:49:55+00:00
beautiful handmade feather shaped resin trinket jewellery tray carefully thoughtfully put together made gorgeous pinks blues ink design shiny metallic bright silver edging measures,2022-04-21 20:49:53+00:00
waste earnings solely,2022-04-21 20:49:53+00:00
get everyone feel way become different kind monster get drunk like chill ouid lol,2022-04-21 20:49:52+00:00
vindictive wanted sober drugs front,2022-04-21 20:49:52+00:00
sound dumb smartest functional people know take part cannabis consumptions flip side smart people lives ruined take pills speed,2022-04-21 20:49:49+00:00
available one ounce per day per person like weed hits right jigger think stoner feels treat buds like booze,2022-04-21 20:49:43+00:00
someone sobriety deeply offensive accessibility drug except caffeine enjoys literally everywhere st patrick cinco oktoberfest every open bar wedding july memorial labor day serve holidays focused booze,2022-04-21 20:49:41+00:00
yeah many relationships effected weed,2022-04-21 20:49:39+00:00
addiction fried brain,2022-04-21 20:49:26+00:00
knew close ish ridiculous decades millennia legal pot still illegal,2022-04-21 20:49:21+00:00
johnny depp reacts audio moaning like pained animal mixing opioids,2022-04-21 20:49:15+00:00
dont go want promote occasionally time dont want type guy,2022-04-21 20:49:14+00:00
whole thing gotta go sorry fine never,2022-04-21 20:49:10+00:00
signs sb wanna commit suicide threats comments bout suicide social withdrawal sudden isolation dramatic mood swings talking writing bout death increased drug use aggressive behavior reckless impulsive behavior please look safe,2022-04-21 20:49:08+00:00
yep mom trans kids diagnosed borderline personality disorder problem trans kids society real property name buy cigarettes yet able decide sex really,2022-04-21 20:48:50+00:00
football swearing love dilfs cheese potatoes,2022-04-21 20:48:49+00:00
like emotional rollercoster insane felt like slobbering strong ahah,2022-04-21 20:48:40+00:00
lot fit happens,2022-04-21 20:48:34+00:00
nimeamza kuenjoy sobriety stand smell,2022-04-21 20:48:28+00:00
true point tourists spend lot money one vacation making tickets cheaper locals encourages visit multiple times spend money food plus local kids young adults parties disney sells groups tix,2022-04-21 20:48:28+00:00
looking odd eyes strange drugs,2022-04-21 20:48:23+00:00
pandemic another surge andasks required good decision happen say need serving required masks ppl get drunk brawls masks could small things masks,2022-04-21 20:48:20+00:00
irish,2022-04-21 20:48:12+00:00
amazing facts radio bible answers live jesus make,2022-04-21 20:48:10+00:00
alcoholic drinks unusual,2022-04-21 20:48:08+00:00
vacations baby scuba diving cozumel hiking gorillas rwanda zip lining victoria falls zambia hiking maachu picchu vacation baby nearest inclusive good buffet spread,2022-04-21 20:48:01+00:00
keep serving everyone,2022-04-21 20:48:00+00:00
bed world mix warnings pretentious,2022-04-21 20:47:50+00:00
going birthday party tomorrow best friend worry getting drunk much mum friend takes care drunk birthdays day day chaeyoung twice,2022-04-21 20:47:42+00:00
even wanna hear stories think made way couch sat water please gotta wash somehow,2022-04-21 20:47:34+00:00
posit weed damages brain therefore must illegal someone asking would allow football whataboutism literally logic laws consistent laws work based whims lmao,2022-04-21 20:47:31+00:00
cut tax ammunition already tax tobacco,2022-04-21 20:47:25+00:00
cause death poisoning,2022-04-21 20:47:12+00:00
true crime podcasts talk length primary suspect heavy drinker cut ad weird,2022-04-21 20:47:02+00:00
okay live europe maybe need winter warm body yeah much water,2022-04-21 20:47:00+00:00
johnny depp sounds like still influence something guess years chemical abuse make sound way networks showing anyway,2022-04-21 20:46:50+00:00
missing overpriced getting chucked everywhere,2022-04-21 20:46:46+00:00
walking well done,2022-04-21 20:46:45+00:00
trying get anyone trouble,2022-04-21 20:46:36+00:00
get liquid drunk tired,2022-04-21 20:46:34+00:00
put doon noo billy,2022-04-21 20:46:30+00:00
listening cross examination depp today according half hollywood obvious issues drugs wild temper hearing anything proving assaulted,2022-04-21 20:46:22+00:00
difference even crazier guns much dangerous combination weed guns,2022-04-21 20:46:18+00:00
thought ungemalizia na best search engine ever always,2022-04-21 20:46:13+00:00
knew yashiro commissioner silly one drunk magical teapot silly,2022-04-21 20:46:03+00:00
bro trash lmfaoo evidence defense team johnny used bad drug addiction yk public information,2022-04-21 20:46:02+00:00
two brain aneurisms years abuse,2022-04-21 20:45:58+00:00
honestly tempted try shift bleach dr hours hopes see gin person still given hug,2022-04-21 20:45:54+00:00
brianna started cousins friends age getting head police liquor cabinet always hung older people dated older guys,2022-04-21 20:45:52+00:00
kind table sugar brown sugar,2022-04-21 20:45:45+00:00
saving buy island immediately declaring independence renaming kingdom joeistan law shall pass first thinking either making dashcams illegal outlaw versions drinks either way gonna dictatorship,2022-04-21 20:45:33+00:00
realised free version could,2022-04-21 20:45:29+00:00
nothing wrong cloud emotions,2022-04-21 20:45:25+00:00
yes btw drug,2022-04-21 20:45:21+00:00
disappointed holding claw instead cup undefined,2022-04-21 20:45:19+00:00
doctor caffeine aspirin tobacco bad unborn babies testosterone injections healthy,2022-04-21 20:45:18+00:00
love try improve something lifestyle exercise read less etc people say think better everyone else simply want improve life want,2022-04-21 20:45:15+00:00
sorry sorry thinks bad thing,2022-04-21 20:45:12+00:00
exactly thought dickhead got bumped first class tyfys handle lucky need jaw wired shut,2022-04-21 20:44:51+00:00
believe sticking messages mad frustrated bc could call anything yes used drugs drank lots proof abuser literally admitted started psychical fight,2022-04-21 20:44:49+00:00
get well soon rose say caught weeks ago first time take plenty vitamins lot water best trial ends positive outcome ripple instantly feel much better behind,2022-04-21 20:44:41+00:00
defense attorney seems clutching pearls drugs nasty texts please get crux,2022-04-21 20:44:27+00:00
web client moringa product reducing damage kindly visit,2022-04-21 20:44:24+00:00
scientists preoccupied whether could make water stop think,2022-04-21 20:44:14+00:00
careful might change age buy,2022-04-21 20:44:08+00:00
touched drugs since done three skydives would rather talk talk,2022-04-21 20:43:56+00:00
wanted boba,2022-04-21 20:43:54+00:00
democrats logic tattoos allow teens make lifelong irreversible decisions gender man dems years move republican leaning independent far left craziness taking,2022-04-21 20:43:52+00:00
todays dry skin cut products much check ingredients list products seem irritating,2022-04-21 20:43:51+00:00
quit btw since day,2022-04-21 20:43:49+00:00
ireland introduce plastic bag levy introduce coffee cup levy back min unit price model europeans govt could help citizens fixing housing crisis something really innovative cut vat building materials,2022-04-21 20:43:48+00:00
scared bc meds,2022-04-21 20:43:45+00:00
hours old moron idiot add standard captain america hassling mike tyson mike copping reacting look idiots face priceless,2022-04-21 20:43:40+00:00
going start streaming going listening pop punk hardcore edit photos make tiktoks play cod caffeine,2022-04-21 20:43:27+00:00
really money finally get,2022-04-21 20:43:14+00:00
feel like one pretty much guarantees junk food enough sleep ones,2022-04-21 20:43:13+00:00
say something bigfoot breakdowns mental kind sooooooo,2022-04-21 20:43:06+00:00
ahaha weeeeeeeee looks like showing effect,2022-04-21 20:42:54+00:00
times gave poisoning one time galstone attack,2022-04-21 20:42:52+00:00
ha ha brilliant meat gone,2022-04-21 20:42:46+00:00
dayquil sip,2022-04-21 20:42:36+00:00
doctors told caffeine im sad,2022-04-21 20:42:24+00:00
theory mine reason somalis handle hardest drug meant take khat basically really strong coffee,2022-04-21 20:42:23+00:00
wh biden thinks one jailed using illegal drugs via expected corrupt liar defending repulsive drug addicted son crackhead hunter,2022-04-21 20:42:16+00:00
never thought ever retweet goes one agree dislike milk,2022-04-21 20:42:12+00:00
witchcraft magic strictly forbidden genetically modified foods drinks,2022-04-21 20:41:48+00:00
pill popper yikes,2022-04-21 20:41:47+00:00
get bud bars set dispensaries cool burning sounds appealing atm,2022-04-21 20:41:40+00:00
owner provides us paper towels green soap madacide sometimes razors pay tubes needles ink gloves ink caps bottle bags clip cord bags ointment stencil stuff saran wrap nipples rubber bands surgical tape sometimes sensi wrap well,2022-04-21 20:41:37+00:00
alcoholism health issue may may affect performance much loathe would still wish support treatment,2022-04-21 20:41:35+00:00
plus tired victim blaming people addicted purpose like cigarette,2022-04-21 20:41:34+00:00
bet choosen people jury know nothing johnny depp amber maybe dont even know like think indish guy left jury must think whole time cocaine pills excstasy xanax wtf,2022-04-21 20:41:31+00:00
watching e patients attack absolutely disgusting staff put lot security staff call assist happen,2022-04-21 20:41:16+00:00
say drugs worse bet kid would chilled took mushrooms,2022-04-21 20:41:16+00:00
imika took away broke knee caps,2022-04-21 20:40:37+00:00
photo johnny depp cocaine stash humiliating image passed emerged court thursday attorneys amber heard grilled drug use,2022-04-21 20:40:33+00:00
talking u already made perfectly clear u didnt wanna,2022-04-21 20:40:31+00:00
could say trying longer sat apartment steps eyes stinging vision obscured tears results know anymore could see trying heal anymore,2022-04-21 20:40:30+00:00
also thinking abt cooking school kyle working w critic whatever stan making book abt best pairings sobs,2022-04-21 20:40:30+00:00
far worth looking report good data fun visualizations,2022-04-21 20:40:27+00:00
literally idea todays trial helped anything tho texts texts texts read right drugs drugs drugs sustainable proof shown,2022-04-21 20:40:27+00:00
people years old died deaths,2022-04-21 20:40:27+00:00
always goal increase education awareness preventing youth access tobacco vape products,2022-04-21 20:40:22+00:00
mon patient naija dit cameroonians boys like fuck girl like work,2022-04-21 20:40:20+00:00
even halfway season premier cassie big mess even without,2022-04-21 20:40:19+00:00
true trying make image even worse proving drug user nothing case guess evidence,2022-04-21 20:40:17+00:00
hope seen way many deaths due unfortunately,2022-04-21 20:40:13+00:00
people thats really unless new years something,2022-04-21 20:40:11+00:00
well known alcoholics like warn rehab aa sugar makes sense went away months sobriety,2022-04-21 20:40:09+00:00
recognize authorities say high school basketball coach referee contacted girl snapchat offered drugs exchange explicit pictures videos,2022-04-21 20:40:09+00:00
study published clinical gastroenterology hepatology journal showed liver disease spiked significantly early beginning pandemic,2022-04-21 20:40:00+00:00
sports course long intertwined financial relationship socially acceptable watching sports okay serious addiction socially acceptable way mask part deeper problem,2022-04-21 20:39:49+00:00
people weird sister said thing safer drugs around trusted family members random people might lace shit lol,2022-04-21 20:39:30+00:00
much better prescription drugs otc drugs still illegal still stigma want part breaking want son age deal,2022-04-21 20:39:19+00:00
nivea men sensitive face moisturiser pack x men moisturiser zero percent sensitive skin moisturiser men skin care essentials,2022-04-21 20:39:17+00:00
find pointless paying price charge non glass water would suffice,2022-04-21 20:39:03+00:00
years still saying crap plant media pushes opioids please least come new propaganda much weed going destroy people either smoke choice,2022-04-21 20:39:00+00:00
oberyn martell member house martell also known red viper dorne renowned skill combat bedroom modern characterisations oberyn santiago martell owner bodega serpientes serves home brewed,2022-04-21 20:39:00+00:00
interested charity power pubs danger abuse need men better listening men better talking dm,2022-04-21 20:38:46+00:00
cw gonna night tonight,2022-04-21 20:38:46+00:00
amount currently inna mi system rn,2022-04-21 20:38:34+00:00
respond stress hitting gym journaling taking walk decompressing productive manner prevail respond stress drugs media consumption social media addictions non productive things lose,2022-04-21 20:38:33+00:00
isopropyl good sometimes need break hard stuff contact cleaner,2022-04-21 20:38:32+00:00
dont read real good clearly said allowed airplane clearly said smoking allowed airplane one clearly defending smokers,2022-04-21 20:38:28+00:00
think factors like frequency amount quite important referring daily smoking could applied stimulant e g entertainment sex others celebrate special occasions choose joint instead,2022-04-21 20:38:23+00:00
actor johnny depp grilled use drug defamation trial,2022-04-21 20:38:22+00:00
never post achievements post jokes may think future,2022-04-21 20:38:17+00:00
start finish weed perfect combination getting totally high,2022-04-21 20:38:12+00:00
admitting serious drug abuse black outs going help defamation case remember abusive someone trolls skip today testimony though usual,2022-04-21 20:38:09+00:00
dude death row enough give liver failure couple big ol steaks fries baked taters,2022-04-21 20:37:58+00:00
love hot chocolate,2022-04-21 20:37:54+00:00
works substance problem overdoing art always get right select drinks stay fun zone great means stick beer,2022-04-21 20:37:50+00:00
sitting plane couple hours hungover gotta absolute worst small expensive gotta run check feeling better lol,2022-04-21 20:37:44+00:00
biology taught us food nutrients transfer stomach blood stream villi u empty stomach concentration blood stream become much harmful coz food nutrients dilute pure alco,2022-04-21 20:37:37+00:00
layton put savanna charity head sang woza madala woza blanket smells like kicking asses way,2022-04-21 20:37:35+00:00
everyone needs stop recursion able coffee weeks need deal,2022-04-21 20:37:33+00:00
clearly unstable adding drugs plus toxic situations lead poor decision making sides,2022-04-21 20:37:31+00:00
spitting throat summer tho,2022-04-21 20:37:23+00:00
snow headed prairies totally going affect wheat crops right domestic shortages come fall insane watch wheat crops go corporate producers people,2022-04-21 20:37:19+00:00
abusing helped get fat lips lose teeth p lot ungodly amount sugar might withdrawal symptoms til spell withdrawal,2022-04-21 20:37:18+00:00
x devin dreeshen allowed run ucp candidate next election resigned ag minister disgrace revealed regularly drank office harassed staffer acceptable behaviour ucp candidate,2022-04-21 20:37:12+00:00
tension ignoring cals,2022-04-21 20:37:10+00:00
agh okay bored cross examination someone let know stop showing texts saying drugs,2022-04-21 20:37:09+00:00
really,2022-04-21 20:36:59+00:00
hurts kotsay players fanily net worth increases matter better boycott show buy cheaper tix buy merch money makers especially booze pregame want chant fisher sucks,2022-04-21 20:36:45+00:00
going consume weed cheese caffeine go stupid little walk every day,2022-04-21 20:36:42+00:00
new america drugs condoned government include additive tobacco drugs actually help people like pain meds verboten,2022-04-21 20:36:38+00:00
proud partner fund research build knowledge evidence guide healthy public policies interventions around use helping canadians reduce risk cancer live longer healthier lives,2022-04-21 20:36:26+00:00
im assuming production also ramped ir,2022-04-21 20:36:24+00:00
endorsing tobacco fairness cream something proud,2022-04-21 20:36:24+00:00
well really expensive buy government least sure countries surprise,2022-04-21 20:36:19+00:00
johnny depp trial live actor grilled amber heard lawyers text messages drug use,2022-04-21 20:36:10+00:00
live world delivery thing mad normally week friday eve want moscow mule recording,2022-04-21 20:36:09+00:00
let celebrate years sober drugs,2022-04-21 20:36:07+00:00
drug abuse increase risk suicide,2022-04-21 20:35:58+00:00
parents accused murder putting newborn bottle,2022-04-21 20:35:57+00:00
keeps alfs lights levels high sign,2022-04-21 20:35:31+00:00
absolutely words powerful happy struggle,2022-04-21 20:35:31+00:00
sip,2022-04-21 20:35:30+00:00
really wish could rn,2022-04-21 20:35:29+00:00
finish entire spliff one session know comfortable limitations cups makes feel great cups stripping street similar herb draw offa quite fine,2022-04-21 20:35:18+00:00
argue ab anything mean bad literal medical benefits unlike,2022-04-21 20:35:07+00:00
quick print steele slit throat sharpie gel pen chalk marker paper roswell new mexico,2022-04-21 20:35:07+00:00
would milk tea nasty,2022-04-21 20:34:58+00:00
ralph literally conception consent grey matter destroyed coomer copious amounts,2022-04-21 20:34:55+00:00
letting year old years old smoke,2022-04-21 20:34:50+00:00
depends much stay hotel like going days need dirt cheap boat trips around eat included day till fell overboard,2022-04-21 20:34:36+00:00
weed better yet nobody likes talk older generations led believe life ruining drug,2022-04-21 20:34:35+00:00
someone please remind kids kids twelve allowed anywhere food served illl die hill,2022-04-21 20:34:31+00:00
seems like boba bit,2022-04-21 20:34:28+00:00
defense team come weaponizing drug use good defense especially since amber using drugs,2022-04-21 20:34:25+00:00
gah raise tolerance stx carnival summer time see see yuh hear,2022-04-21 20:34:18+00:00
um drugs um um look make palette,2022-04-21 20:34:15+00:00
yes also never issue needing lower local market net net today though licensed brewing attain remarkable fidelity,2022-04-21 20:33:59+00:00
many memories throwing sugary drinks strict soda water tequila vodka lime juice regimen comes,2022-04-21 20:33:57+00:00
think agree drugs toxic situations bad decisions everyone sides,2022-04-21 20:33:53+00:00
someone mixed boba,2022-04-21 20:33:51+00:00
lived would head progressive bluegrass acts home area business hit mall area johnson city dinner situation loosened farther north idea like,2022-04-21 20:33:47+00:00
absolutely love favorite aunt although niece nephew age goofing around include,2022-04-21 20:33:46+00:00
guns ban ahhh drunk liberals want fruity appletinies gone would,2022-04-21 20:33:45+00:00
pulling one minute recording days long court battles proves ummm nothing abusive towards admitting drugs played part plus loads disposable income spend publicly shaming one cares toxic,2022-04-21 20:33:40+00:00
get hangovers pussy flex means enough get poisoning get lost loser,2022-04-21 20:33:39+00:00
legalise weed regulate tobacco harmful dagga legal drugs mentioned dagga medicinal properties production capabilities grow economy whilst protecting earth,2022-04-21 20:33:37+00:00
semantically speaking rehabilitation also punishment imposed e g state forces stop rehabilitation inherently punishment enter rehab voluntarily,2022-04-21 20:33:36+00:00
think lot different factors make gain weight appear gain weight either way yeah right body like sort calories source burn specific order lol,2022-04-21 20:33:35+00:00
time take wine chalice mass sundays touch stuff temptation anymore go bars care bc wants listen bunch people talking drunk,2022-04-21 20:33:33+00:00
yeah also pathetic immature adult want avoid people order sacralizes liquor raison detre adulthood,2022-04-21 20:33:23+00:00
flights percentage airline altercations initiated passenger got drunk airport lounge airlines allow inebriated people enclosed space reckless drunken incidents,2022-04-21 20:33:15+00:00
comme disait churchill say taken taken,2022-04-21 20:33:09+00:00
take situation lightly took lot nerve open people issues dad died something believe trivial,2022-04-21 20:33:08+00:00
realized medicating inner voice need went day gong fall shedding habit autumn works,2022-04-21 20:33:03+00:00
marijuana harmful health find americans said latest survey,2022-04-21 20:33:00+00:00
always hand number workplace problematic knowing party time doubt cause confusion best work place world alcoholics,2022-04-21 20:32:53+00:00
sorry think bad thing meaningless conditional apologies,2022-04-21 20:32:46+00:00
best couple,2022-04-21 20:32:45+00:00
legal expunge records also ask friend,2022-04-21 20:32:40+00:00
news white house official confirmed wednesday president joe biden name gary restaino acting director bureau tobacco firearms explosives senate confirms permanent director fill post,2022-04-21 20:32:37+00:00
dude dumber hail gives courage guess,2022-04-21 20:32:32+00:00
exactly ex used say though tolerance pretty low days rarely weed much better,2022-04-21 20:32:27+00:00
transphobia tipsy transfeminine urge pick fights everybody comments post toxic detransition makes marriage wanna fucking throw hands also funny also provoke,2022-04-21 20:32:24+00:00
got pot smoking friends remember makes evil yes kill braincells blayq mary jane yes marijuana passive aggressive mist mix two sorry,2022-04-21 20:32:13+00:00
curiosity aramark still concessions contract trying imagine nightmare policing beer sales tons arguments sales puritans ruin everyone sometimes want rotc puke fun duty,2022-04-21 20:32:12+00:00
mention oh god took provisional licence passed send full one id next week going go drinks flatmates got back,2022-04-21 20:32:12+00:00
memory,2022-04-21 20:32:10+00:00
yooo new less calories crispiest boys sustainable jacket,2022-04-21 20:32:02+00:00
everyone gets kinder appreciative age cf babur mogul emperor india stopped killing relatives scrupulously weekdays hashish day friday see point day days oh tempora oh mores,2022-04-21 20:31:57+00:00
amber heard team come jd takes drugs drinks already knew ok kicked cabinet trashed rooms never attacked amber still waiting smoking gun,2022-04-21 20:31:55+00:00
says changed damn person without,2022-04-21 20:31:53+00:00
need trying bundle every little thing together etc look slight diff opinion need met w telling someone know talking honestly think fried trying pander younger crowd,2022-04-21 20:31:48+00:00
thinking abt soju never finished hotel bc voice would made worse,2022-04-21 20:31:44+00:00
damn knew need stop tweeting tired haha,2022-04-21 20:31:38+00:00
want union mean fun come hang cge get together april sydney friedman parklet music food please sing solidarity forever time tell,2022-04-21 20:31:36+00:00
difference years make foreground background age fried food,2022-04-21 20:31:36+00:00
miss something disney heard also seeing drugs state around filming last movies totally get want revisit kind times life,2022-04-21 20:31:33+00:00
someone anecdotal evidence early confirm much infinitely worse much cannabis behind wheel otherwise even though nobody use drive,2022-04-21 20:31:32+00:00
got telling woman said sikh temple india would able import scottish whisky duty free woman got angry sikh religion frowns consuption accused disrespecting religion,2022-04-21 20:31:30+00:00
mums theory,2022-04-21 20:31:13+00:00
communist get poisoning,2022-04-21 20:31:11+00:00
yeah one tore hotel room fit drunken rage problem drugs destabilizes moods behavior yeah,2022-04-21 20:31:10+00:00
fuckin tastes like rubbing nostrils ahh,2022-04-21 20:30:57+00:00
davido dey bigger person anybody papa bring peppersoup dey wait response wizkid sabi ignore drama go take enjoy gist na,2022-04-21 20:30:49+00:00
around zero daily cannabis related od deaths united states around daily casualties related advocating adding perspective,2022-04-21 20:30:48+00:00
states completely illegal send post,2022-04-21 20:30:44+00:00
well like allowed drunk job even legal drug,2022-04-21 20:30:36+00:00
texts trying use evidence abuse drug abuse could also evidence mental issues wound tight talk people normally summary jist example,2022-04-21 20:30:31+00:00
kind tried,2022-04-21 20:30:31+00:00
single drop life tonight need,2022-04-21 20:30:24+00:00
burn slow hot enough cocktails sure lights fire belly stay lit,2022-04-21 20:30:16+00:00
always stay away things knowledge sip nd mind business time,2022-04-21 20:30:10+00:00
government need pass bill buy yo link card,2022-04-21 20:30:08+00:00
consumption lead megaloblastic anaemia,2022-04-21 20:29:58+00:00
reason abuse sweets,2022-04-21 20:29:54+00:00
hero stuff unfortunately afraid let remember lesson,2022-04-21 20:29:31+00:00
drunken people cups full sober people take sips bottles full,2022-04-21 20:29:31+00:00
hospitalized poisoning took shot everytime said allegedly videos,2022-04-21 20:29:30+00:00
enough shit presented heard deserve come unscathed depp may saint hollywood drugs la brunch combo served regular admitted uses later detox,2022-04-21 20:29:28+00:00
sont,2022-04-21 20:29:23+00:00
heard harry olivia engaged mind going try first time hope poisoning,2022-04-21 20:29:20+00:00
going drug use ridiculous upfront drug use think anyone surprised quit wasting time get,2022-04-21 20:29:04+00:00
also scared worried drug reactions marijuana,2022-04-21 20:28:58+00:00
